,_id,phoneNumber,storeName,ownerName,storeNumber,gstNumber
1437,AL-R202403-672,9885555191,SRI GAYATHRI MEDICAL AND GENERAL STORES,sravan kumar,9885555191,123ddf133
1438,AL-R202403-673,9704068962,SRI HARSHA MEDICAL &GENERAL STORES,satheesh chinthala,9704068962,123ff2234
1439,AL-R202403-674,7995751258,AVANI PHARMACY ,Mahesh,7995751258,
1440,AL-R202403-675,7801070705,REVATHI MEDICAL,guram vijay bhasker reddy,7801070705,133dds133
1441,AL-R202403-676,9398260501,PADMAVATHI MEDICAL AND GENERAL ,srikanth ,9398260501,
1442,AL-R202403-677,9912546335,MERCY PRASAD MEDICAL STORES,S Rajendra Prasad ,9912546335,123456
1443,AL-R202403-678,7674988637,SHIVA MEDICAL,bathula madhu,7674988637,1123dff12
1444,AL-R202403-679,9951556308,GAAYATRI MEDICAL AND GENERAL STORES ,KOTA VINOD,9951556308,9951556308
1445,AL-R202403-680,8886262345,NAR PHARMACY ,Anil,8886262345,12343
1446,AL-R202403-681,8977623079,SREE MAATA MEDICAL AND GENERAL STORES ,suresh,8977623079,8977623079
1447,AL-R202403-682,9848615791,SRI LAXMI GANAPATHI GENERIC MEDICAL,CHANDRASHEKAR,9848615791,
1448,AL-R202403-683,9676175030,M/S HEALTH CARE PHARMACY,Bhaskar Rao ,9676175030,22AAAAA0000A1Z5
1449,AL-R202403-684,9246101280,SRI SAI PADMA MEDICAL AND GENERAL STORES,V . PADMA,9246101280,9246101280
1450,AL-R202403-685,9966759493,JAI BHAVANI GENERIC MEDICAL SHOP,Tukaram,9966759493,9966759493
1451,AL-R202403-686,7702053562,KARAN MEDIZONE,Nagarani,7702053562,7702053562
1452,AL-R202403-687,9640672810,ANGEL MEDICAL AND GENERAL STORES,Gongalla Sudhakar ,9640672810,12345
1453,AL-R202403-688,6300216319,KIRAN KUMAR MEDICAL STORES,k rajesh achary,6300216319,
1454,AL-R202403-689,9502015115,LAXMI SAI MEDICAL SHOP,RAMESH,9502015115,
1455,AL-R202403-690,9704054395,NEW SUNCARE PHARMACY,sawurgama sidda reddy,9849348974,123456789
1456,AL-R202403-691,9949454420,LIFE CARE PHARMACY ,Srinivas,9949454420,9949454420
1457,AL-R202403-692,9014362179,SRI JANAHITHA GENERIC AND MEDICAL STORE ,PRAMODH ,9014362179,
1458,AL-R202403-693,6281829023,ALGNOOR PHARMACY,Shiva,6281829023,36ABYFM7077NIZI
1459,AL-R202403-694,6301072089,WELLNESS PHARMACY ,santosh hanumanta tupdale,6301072089,36qweehhhqh123
1460,AL-R202403-695,8121055151,METRO MEDICAL AND GENERAL STORES,8121055151,8121055151,36AYLPH2291K1Z3
1461,AL-R202403-696,9963132270,GENNITOR PHARMACY ,ravi ,9963132270,GT856GUR674FGY
1462,AL-R202403-697,9493724736,RAVINDRA MEDICAL AND GENERAL STORES,A S REDDY,9493724736,9493724736
1463,AL-R202403-698,9959645081,SRI SAIRAM MEDICAL AND GENERAL STORE,Srinivas ,9959645081,36AOJPP3911L1ZM
1464,AL-R202403-699,8074608426,USHA MEDICAL & GENERAL STORES ,usha,8074608426,GY857G757TG64
1465,AL-R202403-700,7799881988,SRI SRINIVASA MEDICAL AND GENERAL STORES ,srinivas yadav,7799881988,7799881988
1466,AL-R202403-701,8099576179,DISCOUNT PHARMACY ,Raghuveer,8099576179,
1467,AL-R202403-702,9959381604,M/S KAMALA MEDICAL AND GENERAL STORES,YAMALA PRAKASH RAO,9959381604,9959381604
1468,AL-R202403-703,9505000006,GEETHA GENERIC MEDICAL STORE,Narsamgari babu,9505000006,36AWKPN5472F1z8
1469,AL-R202403-704,9640212090,SAFE HANDS MEDICAL AND GENERAL STORE,yashwant ,9640212090,GR856G7R6GHR7T
1470,AL-R202403-705,9932353517,XSTREAM TH,PULAK DAS ,9932353517,19AADCB0147RZC
1471,AL-R202403-706,9490349800,SAI TEJA MEDICAL,9490349800,9490349800,36DEEPP1904K1ZE
1472,AL-R202403-707,7981592509,SRI MANIKANTA MEDICAL AND GENERAL STORES,boga raju,7981592509,123sffr123
1473,AL-R202403-708,8919303063,SRI MANI MEDICAL AND GENERAL STORES,P Prudhvi,8919303063,22AAAAA0000A1Z5
1474,AL-R202403-709,8801325050,MOHAMMADIYA MEDICAL AND GENERAL STORE,8801325050,8801325050,123456789
1475,AL-R202403-710,9346418415,SRI SHIVA SAI MEDICAL AND GENERAL STORES,9346418415,9346418415,123456789
1476,AL-R202403-711,9948445492,SURYA TEJA MEDICALS ,B Durga Rao,9948445492,applied
1477,AL-R202403-712,8801870688,TAUFEEQ PHARMACY ,syed samad ,8801870688,
1478,AL-R202403-713,9908780894,SANJEEVANI GENERIC MEDICAL STORE,shekar,9908780894,
1479,AL-R202403-714,7794082736,SRI VINAYAKA MEDICAL AND GENERAL STORES ,srujana chary,7794082736,7794082736
1480,AL-R202403-715,9666858074,SRI SIDDHI VINAYAKA PHARMACY ,Kavitha,9666858074,
1481,AL-R202403-716,9908352865,LIFE PHARMA MEDICAL AND GENERAL STORE,MD Israr ,9908352865,1234680879
1482,AL-R202403-717,9177773807,MAHALAXMI MEDICAL STORE ,VENKATESH ,9177773807,
1483,AL-R202403-718,8143143486,M/S AL SHIFA MEDICAL,khaleel,8143143486,1234567890
1484,AL-R202403-719,9494997058,SAMEEKSHA MEDICAL AND GENERAL ,SHIVA RAMA KRISHNA ,9494997058,
1485,AL-R202403-720,9652067549,SRAVANIMEDICAL AND GENERAL STOR,gayam ravi ,9652067549,36BJGPB7016M1Z6
1486,AL-R202403-721,9912403033,SRI BHAVANI GENERIC MEDICALS,T Venkatesh ,9912403033,applied
1487,AL-R202403-722,9885137242,SRI SAI MEDICAL AND GENERAL STORES,K Saritha,9885137242,
1488,AL-R202403-723,9100199700,SIRI MEDILINES,sirisha,9100199700,
1489,AL-R202403-724,9985216313,MED LIFE MEDICAL AND GENERAL STORES ,Basker,9985216313,36qwerhhhe36
1490,AL-R202403-725,9100199733,SIRI MEDILINES,shireesha,9100199733,
1491,AL-R202403-726,7671065806,SHINE MEDICAL  AND GENERAL STORES ,satya kumar ,7671065806,
1492,AL-R202403-727,7730866101,SRI SATYA MEDICAL AND GENERAL STORES ,venkateshwar reddy ,7730866101,GY465G757HGR47
1493,AL-R202403-728,9640067072,SRI KAVITHA MEDICAL AND GENERAL STORES ,prabhakar.N,9640067072,
1494,AL-R202403-729,8790175875,SRI MEDICAL AND GENERAL STORES ,Vinay,8790175875,36qwryyqq36
1495,AL-R202403-730,9640317665,SAI BALAJI MEDICAL ,Naresh,9640317665,36qwerrhh67
1496,AL-R202403-731,9542840879,SRI SAI DRUG MART ,bhupathi vinod kumar ,9542840879,
1497,AL-R202403-732,8096775404,BABA MEDICAL ,sai Kumar ,8096775404,
1498,AL-R202403-733,9390576646,SHRI KRISHNA MEDICAL AND GENERAL STORE ,Ramesh,9390576646,1334
1499,AL-R202403-734,6304949307,RESHMA PHARMACY ,reshma ,6304949307,36AKCPG3324P1Z3
1500,AL-R202403-735,7893633533,VASAVI ACINTYO COMPUTERS ,vasavi,7780770360,123
1501,AL-R202403-736,9989212182,SRI BALAJI MEDICAL AND GENERAL STORES ,SANTOSH ,9989212182,36AKCPA1073D1ZW
1502,AL-R202403-737,9441163334,SRI LAKSHMI MEDICAL FANCY AND GENERAL STORES,krishnaiah,8186847744,
1503,AL-R202403-738,8099418471,HANUMAN SRI MEDICAL ,HARISH ,8099418471,
1504,AL-R202403-739,9959191157,APPLE MEDI STORE ,Chandrashekar ,9959191157,
1505,AL-R202403-740,9676947589,SUHARSHITHA MEDICAL AND FANCY STORE,naveen ,9676947589,
1506,AL-R202403-741,9550956687,MEDI APOLLO ,Syed Intiaz ,9550956687,
1507,AL-R202403-742,9000117987,SRI SAI GANESH MEDICAL AND GENERAL STORES ,Mareswara Rao,9000117987,
1508,AL-R202403-743,7708645103,HEERANYA SRI MEDICALS AND GENRALS,alla aparna,7780645103,
1509,AL-R202403-744,9441420927,SAI RAM MEDICAL ,srinivasarao.d,9441420927,
1510,AL-R202403-745,9849028397,SRI LAKSHMI NARSIMA MEDICAL AND GENERAL STORES,M.CHANDRA SHAKER GOUD,9849028397,9849028397
1511,AL-R202403-746,9248149888,MAHALAXMI MEDICAL & GENERALS ,J.Rajasekhar,9248149888,1234567890
1512,AL-R202403-747,8978604268,SRI SAI MEDICAL STORE ,Anil Kumar ,8978604268,1234567890
1513,AL-R202403-748,9948027708,THE DIWANCHERUVU MEDICAL & GENERAL STORES,K. Satyanarayana Murthy,9948027708,37BSHPS2418E1ZP
1514,AL-R202403-749,9640666313,SRI TELANGANA MEDICAL & GENARAL STORES,Narasimha rao,9640666313,
1515,AL-R202403-750,9849836514,SAI KRISHNA MEDICAL STORE,srinivas,9849836514,
1516,AL-R202403-751,6309582477,FARHEEN MEDICAL ,syed mohsin,6309582477,
1517,AL-R202403-752,8008343436,HIRANYA SRI MEDICAL AND GENERAL STORE ,Alla Aparna ,8008343436,
1518,AL-R202403-753,8686937194,SRI MAHADEVA MEDICAL ,SAMPATH KUMAR ,8686937194,
1519,AL-R202403-754,8106522360,SREE GANESH JEEVANASUDHA GENERICS MEDICAL STORE ,VELMA REDDY SANTHOSH REDDY ,8106522360,
1520,AL-R202403-755,9502550348,ASMITHA,SURESH,9502550348,
1521,AL-R202403-756,9866794456,SAI MANIKANTA MEDICAL ,sandeep,9866794456,
1522,AL-R202403-757,9866973136,MAHAVEER MEDICAL,Sudhakar,9866973136,36AWRPM1596L1ZO
1523,AL-R202403-758,9000589024,VENKATESHWARA MEDICAL AND GENERAL STORES ,vinay kumar,9000589024,9000589024
1524,AL-R202403-759,7947411460,SAGAR HOMEO STORES,SAGAR,7947411460,
1525,AL-R202403-760,7942687138,SAGAR HOMEO STORE,SAGAR,7942687138,
1526,AL-R202403-761,7799030470,ECO HEAL SANJEEVANI MEDICAL AND GENERAL ,sunder rama REDDY ,7799030470,123578570072t
1527,AL-R202403-762,8897591802,M/S CARE PHARMACY ,KISHAN,8897591802,12542
1528,AL-R202403-763,7942679653,SAGAR HOMEO STORE,SAGAR,7942679653,
1529,AL-R202403-764,7942692515,SAGAR HOMEO STORES,SAGAR,7942692515,
1530,AL-R202403-765,9542767333,SRI SAI MEDICAL AND GENERAL STORE ,SUKUMAR,9542767333,56543
1531,AL-R202403-766,7942683298,SAGAR HOMEO STORE,SAGAR,7942683298,
1532,AL-R202403-769,8008293773,M/S PRACHI PHARMACY,lokesh,8008293773,22AAAAA0000A1Z5
1533,AL-R202403-770,7947138850,SAGAR HOMEO STORE,SAGAR,7947138850,
1534,AL-R202403-785,9603134288,SRI BALAJI MEDICAL AND GENERAL STORES ,jalandra chary,9603134288,FUT4645GHIG68
1535,AL-R202403-790,7947414385,SAGAR HOMEO STORE,SAGAR,7947414385,
1536,AL-R202403-791,8197610687,SAGAR HOMEO STORE,SAGAR,8197610687,
1537,AL-R202403-792,6303764631,ADHYANTHA HEATHCARE HOSPITALS,SUDHARSHAN REDDY DEVA,6303764631,
1538,AL-R202403-793,7947128440,SAGAR HOMEO STORE,SAGAR,7947128440,
1539,AL-R202403-794,9908123620,SRI KAVYA MEDICAL ,brahmam ,9908123620,
1540,AL-R202403-795,7947131969,SAGAR HOMEO STORE,SAGAR,7947131969,
1541,AL-R202403-796,7947411492,SAGAR HOMEO STORE,SAGAR,7947411492,
1542,AL-R202403-797,9553522201,MRK MEDICAL &GENERAL STORES ,SYED WAJEED ,9553529201,22AAAAA0000A1Z5
1543,AL-R202403-798,9573426100,SRI HAPPY PHARMACY ,Suresh kumar ,9573426100,36AGDPV4727A1ZI
1544,AL-R202403-799,7947147917,SAGAR HOMEO STORE,SAGAR,7947147917,
1545,AL-R202403-800,9490279238,APOTHECARY DRUGS AND MEDICAL ,Naveen ,9490279238,
1546,AL-R202403-801,9160133423,SAI MANIKANTA MEDICAL AND GENERAL STORES ,Vikas,9160133423,9160133423
1547,AL-R202403-802,9849491435,SWATHI MEDICAL ,Praveen ,9849491435,1234578990076
1548,AL-R202403-803,9949004907,GOWRINATH MEDICAL AND GENERAL STORES ,A.Murali Mohan,9949004907,37ABYPA0070B1Z0
1549,AL-R202403-804,9849291482,T.MOHANRAO MEDICAL STORES YELLANDU ,rajanikanth ,9849291482,36AHEPT1936F1ZA
1550,AL-R202403-805,9948889041,GEETA MEDICAL & GENERAL STORES ,RAJU ,9948889041,36BLHPR7172R1Z2
1551,AL-R202403-806,8341106525,SRI GURU DATTA MEDICAL AND GENERAL STORES ,Ravi,8341106525,
1552,AL-R202403-807,9949363074,SRI SAI BALAJI MEDICAL AND GENERAL STORES ,p ramakrishna,9949363074,GT8GI7756C76G
1553,AL-R202403-808,9949149907,SRINIVASA MEDICALS ,srinivas,9949149907,
1554,AL-R202403-809,7207974148,SRI SAI RAM MEDICAL AND GENERAL STORES KALLURU,Vasinni. Ramesh,7207974148,22AAAAA0000A1Z5
1555,AL-R202403-810,7396468070,SRI GANGADHARI MEDICAL AND GENERAL STORES,prashanthi,7396468070,
1556,AL-R202403-811,9989788587,NEW MEDICAL ,Venkat Swamy ,9989788587,22AAAAA0000A1Z5
1557,AL-R202403-812,7075962525,M/S PRASAD MEDICAL AND GEN STORE ,PRASAD ,7075962525,TSMDL2024115572
1558,AL-R202403-813,9505654838,AADHYA PHARMACY ,Anjaneyulu,9505654838,36ertyhjjjjj45
1559,AL-R202403-814,9581986641,MADHAVI MEDICAL AND GENERAL STORE,mushan madhavi,9581986641,1234567890
1560,AL-R202403-815,8790050182,AYUSHYA PHARMACY ,ashA ,8790050182,
1561,AL-R202403-816,6300806833,MEDXPERTS PHARMACY,firoz basha,6300806833,36ABQFM5289G1ZM
1562,AL-R202403-817,9392969989,SK MEDICAL ,dayanand,9392969989,
1563,AL-R202403-818,9849186273,SRI RAMA MEDICAL AND GENERAL STORES,BALRAJ,9849186273,9849186273
1564,AL-R202403-819,9014564282,SRI BHAGAVATI MEDICAL STORE ,Narayana,9014564282,
1565,AL-R202403-820,9440440769,SREE KARTHIKEYA MEDICALS,T.Narasimha setty,9440440769,
1566,AL-R202403-821,8978575939,SADATH MEDICAL AND GENERAL STORE ,syad sadiq,8978575939,
1567,AL-R202403-822,7032620666,BANDARI MEDICAL AND GENERAL STORES ,Bharath,7032620666,
1568,AL-R202403-823,9849442522,SRI SRINIVASA MEDICAL AND GENERAL STORES ,Ramesh,9849442522,9849442522
1569,AL-R202403-824,9398496801,ARUNODAYA MEDICAL STORE ,sathish ,9398496801,36ABLFA9086G1Z0
1570,AL-R202403-825,9110775980,SHIVA SHAKTI MEDICAL STORE ,Kalyan ,9110775980,
1571,AL-R202403-826,9951363410,SAI SAKETH MEDICAL AND GENERAL STORES ,uma Shanker ,9951363410,9951363410
1572,AL-R202403-827,9963426297,OM SAI MEDICAL , giri prasad ,9963426297,
1573,AL-R202403-828,9849272153,RAINBOW PHARMACY ,pvn reddy,9849272153,36ggjajahahh67
1574,AL-R202403-829,7013120827,SAI GANESH MEDICAL AND GENERAL STORES,Viswanatha reddy,7013120827,37ACFPY2966A1ZE
1575,AL-R202403-830,9394343587,KARTHIKEYA MEDICALS,venu babu,9394343587,
1576,AL-R202403-831,9949136817,MAHALAXMI MEDICAL AND GENERAL STORES ,swami,9949136817,
1577,AL-R202403-832,9581395148,PREM MEDICALS ,prem,9581395148,
1578,AL-R202403-833,6301676183,SRI HANUMAN SAI MEDICAL STORE ,sathyavardhan,6301676183,
1579,AL-R202403-834,9959470625,GOWRI MEDICAL AND GEN STORE ,Ravi Kumar ,9959470625,36rtuikkggf56
1580,AL-R202403-835,9441302740,SRI SAI MEDICAL AND GENERAL STORE ,B. Sathish kumar,9441302740,37BXZPS1573D1ZT
1581,AL-R202403-836,7702475548,SAI BALAJI MEDICALS,Ramesh,7702475548,36ABSPV9361L1ZI
1582,AL-R202403-837,9966770556,MEDICOS PHARMACY ,ABER,9966770556,
1583,AL-R202404-838,7661060386,"
SRI DHEERAJ MEDIKAL STORES",Hamantharao,7661060386,123456
1584,AL-R202404-839,9701112179,SRI BHAVANI PHARMACY ,sathish,9701112179,
1585,AL-R202404-840,7619544360,VIJETHA MEDICALS,vijayatha,7619544360,FUG47VHH75543FGT4G
1586,AL-R202404-841,9949291212,SOMESHWARA BHAVANI MEDICAL AND GENERAL STORES ,Gattu Shiva,9949291212,
1587,AL-R202404-842,9949783114,SRI BHAVANI MEDICAL GEN STORE'S ,Eshwar,9949783114,
1588,AL-R202404-843,9949801021,M/S AR MEDICAL AND GENERAL STORES ,PILLAMARRI RAGHU BABU,9949801021,9949801021
1589,AL-R202404-844,9177356092,HEALTHCARE MEDICAL STORE ,Mohammad Arshad ,9281089966,
1590,AL-R202404-845,9979004887,MOHAN PHARMACY,P.Santhosh,9949004887,37AYSPS8821K1ZF
1591,AL-R202404-846,7794832730,SRI VENKATESHWAR PHARMACY 2,laxminarashimaiah,7794832730,
1592,AL-R202404-847,9441232540,SRI SUBRAMANEAWARA MEDICALS,subramanyam,9441232540,37AARPN7284N1ZL
1593,AL-R202404-848,6302045054,SAI TEJA MEDICAL AND GENERAL STORE,yadagiri ,6302045054,
1594,AL-R202404-849,9290070903,SRI BALAJI MEDICAL&GENERAL STORES,gadipalli devadas,9290070903,123g
1595,AL-R202404-850,9618280097,SRI SRINIVASA MEDICAL AND GENERAL STORES ,Rajeshwari,9618280097,9618280097
1596,AL-R202404-851,9553311568,SRI TIRUMALA MEDICAL AND GENERAL STORE,PARAMESH,9553311568,12344
1597,AL-R202404-852,9948398723,SHIVA JYOTHI MEDICAL AND GENERAL STORES,SHEKAR,9948398723,12334
1598,AL-R202404-853,9912003501,ANNAPURNA MEDICAL,srinivas,9912003501,
1599,AL-R202404-854,7382670989,SVT PHARMACY ,VITTAL,7382670989,7382670989
1600,AL-R202404-855,9160550407,PADMAVATHI MEDICAL&GENERAL STORE,makam shiva kumar,9160550407,1233ghj233
1601,AL-R202404-856,9849270421,DWARAKA MEDICAL AND GENERAL STORES,linga reddy,9849270421,GT86GUF57TGUY
1602,AL-R202404-857,9393589748,VIGNESHWARA MEDICAL AND GENERAL STORES ,k.venkat,9393589748,36AQWPK5927A1ZL
1603,AL-R202404-858,9010760024,SRI SRIVASA MEDICAL GENERAL STORE,B prudvikumar,9010760024,
1604,AL-R202404-859,8341922290,M/S SHIVA SAI MEDICAL AND GENERAL STORES ,GUDISA SAI KUMAR,8341922290,8341922290
1605,AL-R202404-860,7794957433,M/S MAMATHA MEDICAL AND GENERAL STORE ,DURGA PRASAD,7794957433,12323
1606,AL-R202404-861,8074309426,SAI MEDICAL AND GENERAL STORES,Thungapindi Vijay Kumar,8074309426,123456789
1607,AL-R202404-862,9493258491,BHAVISHYA WELL WISHER PHARMACY,adhunoori swathi,9951755794,123fgu233
1608,AL-R202404-863,9849783773,SRI ANJANIPUTHTRA MEDICAL AND GENERAL STORES ,Ramesh,9849783773,
1609,AL-R202404-864,7207995588,LAVANYA MEDICAL AND GENERAL STORES,m.venu gopal,7207995588,36ABOPM7610D2ZN29
1610,AL-R202404-865,9666509663,RAJU MEDICAL,Raju,9666509663,
1611,AL-R202404-866,9700708900,SARASWATI MEDICAL AND GENERAL STORE ,Srinivas ,9700708900,36AHOPN4618G1Z3
1612,AL-R202404-867,8008626283,SRI LALITHA MEDICAL AND GENERAL STORE ,Sathish ,8008626283,36AEIFS5382P1Z5
1613,AL-R202404-868,9666878303,SRI KIRAN MEDICAL AND GENERAL STORES ,KIRAN PADAMATINTI ,9666878303,
1614,AL-R202404-869,9246222753,MAMATHA PHARMACY ,mamatha parre,9246222753,Actjdidnujd
1615,AL-R202404-870,9014756277,SRI MALLIKARJUNA MEDICAL AND GENERAL STORES ,Nagarjun,9014756277,36yuekwjwwj67
1616,AL-R202404-872,8309886954,AAROGYA PHARMACY ,RAMU,8309886954,36ABTFA1298E1Z6
1617,AL-R202404-873,6281482988,NEW HEALTH CARE MEDICAL AND GENERAL STORES,FAROOQ,6281482988,6281482988
1618,AL-R202404-874,7013503929,AYESHA BRAND GENERIC GENERAL MEDICAL SHOP,MD. AZARODDIN,9908933954,36BRSPA0876J1ZF
1619,AL-R202404-875,9441445864,SRI MALLIKARJUNA MEDICAL&GENERAL STORE,sangi BHARATH ,9441445864,133hhu133
1620,AL-R202404-876,8341504504,KARIMNAGAR MEDICAL HALL,Odelu,8341504504,
1621,AL-R202404-877,9642344533,VEERA MEDICAL AND GENERAL STORES ,KANNA SRINIVAS,9642344533,
1622,AL-R202404-878,9985796763,TIRUMALA MEDICAL AND GENERAL STORES ,Anand,9985796763,36rhjiiiioo678
1623,AL-R202404-879,9550301954,GAYATRI MEDICALS,k.naresh,9550301954,
1624,AL-R202404-880,9949596530,SRI SAI THIRUMALA MEDICALS,sangram,9949596530,36tejjeejwj78
1625,AL-R202404-881,6300640338,SS MEDICAL AND GENERAL STORES,BALU,6300640338,22AAAAA0000A1Z5
1626,AL-R202404-882,9640287269,HEALTH LIFE PHARMACY ,BOINOLLA MOUNIKA ,9640287269,
1627,AL-R202404-883,9246343399,NINE STAR PHARMACY & MART,PAIDI RAKESH REDDY,9246343399,36AAHCN6297Q1ZF
1628,AL-R202404-884,9290124737,VOOTURI SHANKAR MEDICAL AND GENERAL STORES,shankar,9290124737,
1629,AL-R202404-885,8523015128,HEALTH CARE MEDICAL AND GENERAL STORES ,PEDDIREDDI SURESH PAVAN KUMAR ,8523015128,1234567890
1630,AL-R202404-886,8985555063,WELLCURE GENERIC MEDICAL STORES,pavan,8985555063,8985555063
1631,AL-R202404-887,9177755276,THIRUPATHI MEDICAL STORES ,SINGAM PAVAN KUMAR ,9177755276,
1632,AL-R202404-888,8096755536,HAIMAVATHI MEDICAL STORE,bhaskar,8096755536,36AIVPK0966E1ZX
1633,AL-R202404-889,7386722238,HEALTHCARE PHARMACY ,mohammad fazal,9281400104,
1634,AL-R202404-890,9652727858,GURU SADANANDA PHARMA AND GENERAL ,VENKATESH GUPTHA SANNITHI ,9652727858,37DSBOS4112P2ZA
1635,AL-R202404-891,9908965660,DURGA MEDICAL ,mallikarjun ,9908965660,1234567890
1636,AL-R202404-892,9490576159,SRIJA PHARMACY,prashanth,9490576159,
1637,AL-R202404-893,8121029930,VIRUPAKSHA ORGANIC LIMITED,VIRUPAKSHA ,8121029930,36AABCD0026F1ZB
1638,AL-R202404-894,9989457578,SRI RAMA MEDICAL STORE ,jaya ram prasad ,9989457578,36ANLPP2464K1ZI
1639,AL-R202404-895,9553517883,SRI LAXMI NARSIMHA MEDICAL &GENERAL STORES,ch. srikanth,9553517883,223etr144
1640,AL-R202404-896,9885592245,VINAYAKA MEDICAL AND GENERAL STORES ,laxman ,9885592245,36AJLPR1581K1zo
1641,AL-R202404-897,9030858212,SRI DURGA BHAVANI MEDICAL AND GENERAL STORES ,sandeep,9030858212,456ruklgg786
1642,AL-R202404-898,9121201788,HIMALAYA MEDICAL,Pradeep ,9121201788,
1643,AL-R202404-899,9948209757,MEDICARE PHARMACY,venkatesh,9948209757,
1644,AL-R202404-900,7997235262,AKHILA MEDICAL AND GENERAL STORES ,sai darshak reddy,7997235262,
1645,AL-R202404-901,9100175976,ATOZ PHARMACY ,k.laxmi,9100175976,
1646,AL-R202404-902,7207978271,SRI DATTA SAI MEDICAL AND GENERAL STORE ,K RAVI KUMAR ,7207978271,36CGIPR9160A1ZA
1647,AL-R202404-904,9285013593,MANNAT ENTERPRISES ,Abhishek prajapati ,9285013593,23GHDPP5050F2ZI
1648,AL-R202404-905,7671868133,MED PHARMACY ,SHIVA,7671868133,36ABRFM4418J1ZT
1649,AL-R202404-906,9912096203,SIDDI MEDICAL AND GENERAL STORES ,lingamurthy,9912096203,36AXAPM1516E2ZX
1650,AL-R202404-907,9398711310,BINDU MEDICAL ,sampath,9398711310,1234567
1651,AL-R202404-908,9247794882,HARSHA MEDICALS,Ramesh ,9247794882,
1652,AL-R202404-909,9949433540,NEW MEDIPLUS,thallapally nagaraju,9949433540,
1653,AL-R202404-910,9866827456,NEW DURGA MEDICAL AND GENARAL STORE,sandeep,9866827456,36AIQPC4178B1ZC
1654,AL-R202404-911,9848535622,GAYATHRI PHARMACY MEDICAL AND GENERAL STORES ,poddutoori rajender ,9848535622,36AOHPP3476N1ZAB
1655,AL-R202404-912,9030338874,MAHALAXMI MEDICAL AND GENERAL STORE,Kiran Kumar,9030338746,
1656,AL-R202404-913,7207757787,KARTHIKEYA MEDICAL AND GENERAL STORE,U RAMESH,7207757787,
1657,AL-R202404-914,8331039069,M/S SUPER BAZAR MEDICAL SHOP,Government Society,8331039069,37AABTT3361Q1ZV
1658,AL-R202404-915,9949001865,MONIKA MEDICAL STORE ,Murthy Raju ,9949001865,
1659,AL-R202404-916,9949809054,SRI LAXMI ORANGE MEDICAL ,Srinivasa Rao ,9949809054,1234567
1660,AL-R202404-917,9550664254,GEETHA MEDICAL AND GENERAL STORE ,GEETHA,9550664254,
1661,AL-R202404-918,9381790324,HEALTH CARE MEDICAL AND GENERAL STORES ,DASARI GOPAL ,9381790324,
1662,AL-R202404-919,7815828508,SRI DURGA MEDICAL ,THIRUPATHI ,7815828508,
1663,AL-R202404-920,9849253223,VIJAYA MEDICAL AND GENERAL STORES,G Ramprasad,9849253223,
1664,AL-R202404-921,9441718781,NOOR MEDICAL & GENERAL STORE ,N md mukthyar javeed ,9441718781,
1665,AL-R202404-922,9110745185,VENKATA SAI MEDICAL AND GENERAL STORE,BHUPALAM SAI NATH,9110745185,
1666,AL-R202404-923,9502324428,HIRANYA MEDICAL AND GENERAL STORE,Mahender ,9502324428,
1667,AL-R202404-924,9948869103,AMMA PHARMACY AND GENERAL STORES ,ramesh,9948869103,F5HY7677GGHYFU7
1668,AL-R202404-925,8142263823,SRI VENKATESHWARA MEDICAL AND GENERAL STORE ,Dakshayani ,8142263823,
1669,AL-R202404-926,8333926660,AADHYA MEDICALS,MG Naresh babu,8333926660,
1670,AL-R202404-927,9959607082,Sri Balaji Pharmacy,Chandra mouli,9959607082,
1671,AL-R202404-928,7893376452,ANJI MEDICAL AND GENERAL STORE,RAM,7893376452,
1672,AL-R202404-929,7013533023,HYDRABAD MEDS,bhavanam sambhavi,7013533023,36AAFCH8261A1ZS
1673,AL-R202404-930,8977877903,KARTHIKEYA PHARMACY ,RAJESH ,8977877903,1234
1674,AL-R202404-931,8985572516,UMA SATYADEV MEDICAL & GENERAL STORES,M. V. L. Narasimha Rao,8985572516,1234567890
1675,AL-R202404-932,8919529558,SRI MAHESH MEDICALS,MOLUGU MAHESH,8919529558,8919529558
1676,AL-R202404-933,8186026599,AARADHYA PHARMACY,g bhaskar,8186026599,123ffd313
1677,AL-R202404-934,9440177814,NEW MANJUNATHA MEDICAL AND GENERAL STORES ,"SEELAM VINOD KUMAR 
",9440177814,
1678,AL-R202404-935,9866123196,SRI SUN RISE MEDICAL AND GENERAL STORE,Sreedevi,9866123196,
1679,AL-R202404-936,9949711993,SRI GANESH MEDICAL AND GENERAL STORE ,vijaya laxmi,9949711993,36CDQPV5430G1Z3
1680,AL-R202404-937,9989962320,PANCHAMUKHI MEDICAL AND GENERAL STORE,SOMASEKHAR,9989962320,
1681,AL-R202404-938,6309307272,SAI RAMA PHARMACY ,palakurthi sai arun kumar ,6309307272,
1682,AL-R202404-939,8639025449,LIFELINE PHARMACY & SURGICAL CHEMISTS & DRUGGIST ,govind kapoor ,8639025449,36DQWPR2358D1ZA
1683,AL-R202404-940,8374578435,DANALAKSHMI MEDICAL AND GENERAL STORE ,HARISH ,8374578435,
